State FIPS,County FIPS,Postal,Name,Poverty Estimate All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 0-4,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 0-4,90% CI Lower Bound,90% CI Upper Bound
13,249,GA,Schley County,731,560,901,17.8,13.6,21.9,268,200,335,23.5,17.5,29.4,181,134,228,22.4,16.6,28.2,"37,613","33,808","41,418", , , , , , 
13,251,GA,Screven County,"3,025","2,372","3,678",20.6,16.2,25.1,"1,073",820,"1,326",29.5,22.6,36.5,760,573,947,28.2,21.3,35.1,"32,638","29,519","35,756", , , , , , 
13,253,GA,Seminole County,"1,955","1,504","2,406",22,16.9,27,792,596,988,35.7,26.9,44.6,523,389,657,32.6,24.2,40.9,"31,094","27,981","34,207", , , , , , 
13,255,GA,Spalding County,"11,948","10,041","13,855",19.4,16.3,22.5,"4,595","3,666","5,524",27.2,21.7,32.7,"2,997","2,335","3,659",24.9,19.4,30.4,"39,310","36,454","42,165", , , , , , 
13,257,GA,Stephens County,"4,418","3,496","5,341",18.1,14.4,21.9,"1,440","1,109","1,772",24.7,19,30.4,915,686,"1,144",22,16.5,27.6,"33,965","31,028","36,901", , , , , , 
13,259,GA,Stewart County,"1,217",945,"1,489",27.8,21.6,34,407,308,505,40.9,31,50.8,269,199,339,36.4,26.9,45.8,"27,687","24,962","30,412", , , , , , 
13,261,GA,Sumter County,"7,674","6,124","9,225",25,20,30.1,"3,044","2,347","3,741",35.5,27.4,43.7,"2,032","1,521","2,543",32.9,24.6,41.2,"34,882","31,666","38,098", , , , , , 
13,263,GA,Talbot County,"1,603","1,248","1,958",24.4,19,29.7,536,406,665,35,26.5,43.5,362,271,453,31.6,23.6,39.5,"31,515","28,373","34,656", , , , , , 
13,265,GA,Taliaferro County,517,398,636,27.8,21.4,34.2,139,104,174,38.1,28.5,47.7,98,72,124,37.7,27.7,47.7,"27,021","24,257","29,786", , , , , , 
13,267,GA,Tattnall County,"5,024","3,950","6,098",25.8,20.3,31.3,"1,719","1,322","2,115",32.6,25.1,40.2,"1,108",827,"1,389",31.3,23.4,39.2,"33,003","30,419","35,586", , , , , , 
13,269,GA,Taylor County,"2,038","1,599","2,478",24.3,19,29.5,715,537,893,33,24.8,41.3,475,352,598,30.2,22.4,38.1,"29,657","26,630","32,683", , , , , , 
13,271,GA,Telfair County,"3,011","2,367","3,655",30.4,23.9,36.9,852,652,"1,051",33.7,25.8,41.6,551,416,686,31.9,24.1,39.8,"28,950","26,035","31,865", , , , , , 
13,273,GA,Terrell County,"3,405","2,732","4,078",34.5,27.7,41.3,"1,160",888,"1,432",43.6,33.4,53.9,815,619,"1,011",42.3,32.1,52.5,"30,394","27,309","33,479", , , , , , 
13,275,GA,Thomas County,"7,510","6,059","8,962",17.1,13.8,20.5,"2,820","2,198","3,441",25.3,19.7,30.8,"1,873","1,436","2,310",23.5,18,29,"39,665","36,404","42,926", , , , , , 
13,277,GA,Tift County,"11,612","10,037","13,188",28.9,25,32.9,"4,561","3,795","5,327",40.7,33.9,47.5,"3,192","2,602","3,782",40.9,33.3,48.4,"37,335","34,426","40,244", , , , , , 
13,279,GA,Toombs County,"6,247","4,985","7,509",22.8,18.2,27.4,"2,476","1,917","3,034",32.5,25.2,39.9,"1,554","1,177","1,931",29.4,22.2,36.5,"32,480","30,027","34,933", , , , , , 
13,281,GA,Towns County,"1,268",970,"1,566",12.3,9.4,15.2,389,290,488,20.6,15.4,25.9,254,187,321,18.4,13.5,23.2,"40,383","36,613","44,153", , , , , , 
13,283,GA,Treutlen County,"1,765","1,353","2,177",27.2,20.8,33.5,572,432,712,35.7,27,44.4,373,278,468,32.5,24.2,40.8,"29,442","26,454","32,430", , , , , , 
13,285,GA,Troup County,"10,014","8,200","11,828",16.4,13.4,19.4,"3,964","3,123","4,805",23.6,18.6,28.6,"2,573","1,966","3,180",21.5,16.5,26.6,"40,867","37,566","44,167", , , , , , 
13,287,GA,Turner County,"2,236","1,738","2,734",24.6,19.1,30.1,957,721,"1,194",37.9,28.6,47.3,630,467,793,34.3,25.4,43.2,"30,582","27,577","33,588", , , , , , 
13,289,GA,Twiggs County,"1,965","1,506","2,424",19.5,14.9,24,680,508,852,28.5,21.3,35.6,461,340,582,25.7,19,32.5,"36,096","32,459","39,732", , , , , , 
13,291,GA,Union County,"2,370","1,833","2,907",11.6,8.9,14.2,843,629,"1,057",20.7,15.4,25.9,538,396,680,17.7,13,22.3,"42,302","38,759","45,846", , , , , , 
13,293,GA,Upson County,"4,855","3,811","5,899",18,14.1,21.9,"1,699","1,286","2,113",25.8,19.6,32.1,"1,164",869,"1,459",23.8,17.8,29.9,"35,046","31,721","38,371", , , , , , 
13,295,GA,Walker County,"10,150","8,193","12,107",16.1,13,19.2,"3,438","2,680","4,197",22.7,17.7,27.7,"2,216","1,685","2,747",19.9,15.1,24.6,"37,568","35,124","40,012", , , , , , 
13,297,GA,Walton County,"9,986","8,064","11,907",12.2,9.8,14.5,"3,970","3,126","4,813",17.6,13.9,21.4,"2,424","1,887","2,961",15,11.7,18.3,"53,022","48,621","57,424", , , , , , 
13,299,GA,Ware County,"6,823","5,512","8,133",20.4,16.5,24.4,"2,547","1,959","3,135",29.7,22.8,36.5,"1,715","1,293","2,137",28.5,21.5,35.6,"34,286","31,281","37,291", , , , , , 
13,301,GA,Warren County,"1,350","1,040","1,661",23.3,17.9,28.6,473,353,592,33.5,25,41.9,324,239,409,31.7,23.4,40.1,"31,964","29,474","34,454", , , , , , 
13,303,GA,Washington County,"4,238","3,387","5,089",21.8,17.5,26.2,"1,417","1,087","1,747",29,22.3,35.8,972,738,"1,206",27.4,20.8,34,"34,760","31,525","37,996", , , , , , 
13,305,GA,Wayne County,"4,672","3,729","5,615",17.5,14,21.1,"1,852","1,414","2,289",25.7,19.7,31.8,"1,295",967,"1,623",25.8,19.2,32.3,"38,773","35,226","42,319", , , , , , 
13,307,GA,Webster County,462,351,572,20.6,15.7,25.5,169,126,211,31.6,23.6,39.4,114,84,144,28.1,20.7,35.5,"33,287","29,916","36,659", , , , , , 
13,309,GA,Wheeler County,"1,569","1,208","1,929",31,23.9,38.1,427,320,534,34.2,25.6,42.7,282,208,356,33.4,24.6,42.2,"31,707","29,073","34,341", , , , , , 
13,311,GA,White County,"3,578","2,844","4,311",14.6,11.6,17.6,"1,152",887,"1,417",19.9,15.3,24.4,676,503,849,16.2,12.1,20.3,"41,325","37,408","45,242", , , , , , 
13,313,GA,Whitfield County,"15,210","12,771","17,650",16.5,13.9,19.2,"5,557","4,492","6,623",20.1,16.2,24,"3,414","2,688","4,140",18.4,14.5,22.4,"43,408","39,835","46,981", , , , , , 
13,315,GA,Wilcox County,"1,844","1,415","2,273",26.9,20.6,33.1,607,456,758,34.4,25.8,42.9,399,296,502,31.1,23.1,39.1,"31,697","28,645","34,748", , , , , , 
13,317,GA,Wilkes County,"2,034","1,581","2,487",20.1,15.6,24.6,606,458,754,26.9,20.3,33.5,424,315,533,26.2,19.5,32.9,"32,461","29,218","35,704", , , , , , 
13,319,GA,Wilkinson County,"1,783","1,387","2,178",17.9,13.9,21.9,612,458,765,24,18,30,408,302,514,22.8,16.9,28.8,"35,367","32,381","38,353", , , , , , 
13,321,GA,Worth County,"3,875","3,045","4,706",18.3,14.4,22.2,"1,446","1,104","1,789",27.7,21.2,34.3,940,702,"1,178",23.9,17.8,29.9,"37,643","34,170","41,117", , , , , , 
15,0,HI,Hawaii,"106,232","101,569","110,894",8.5,8.1,8.8,"30,618","27,922","33,315",10.8,9.9,11.8,"18,364","16,106","20,622",9.4,8.2,10.5,"62,613","61,100","64,125","10,932","9,494","12,371",12.8,11.1,14.5
15,1,HI,Hawaii County,"22,394","19,300","25,489",13.1,11.3,14.9,"6,935","5,531","8,338",18.1,14.4,21.7,"4,254","3,261","5,247",15.7,12.1,19.4,"55,779","52,961","58,597", , , , , , 
15,3,HI,Honolulu County,"68,696","62,397","74,995",7.8,7.1,8.5,"18,842","15,642","22,041",9.5,7.9,11.1,"11,189","8,877","13,501",8.2,6.5,9.9,"64,849","63,140","66,558", , , , , , 
15,5,HI,Kalawao County,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,7,HI,Kauai County,"5,632","4,528","6,736",9,7.3,10.8,"1,758","1,335","2,181",12.5,9.5,15.5,"1,029",759,"1,299",10.1,7.5,12.8,"55,786","51,838","59,734", , , , , , 
15,9,HI,Maui County,"9,509","7,950","11,068",6.8,5.6,7.9,"3,084","2,341","3,826",9.8,7.4,12.1,"1,892","1,393","2,391",8.4,6.2,10.7,"60,435","56,755","64,116", , , , , , 
16,0,ID,Idaho,"177,830","172,138","183,522",12.1,11.8,12.5,"63,568","60,029","67,106",15.9,15,16.8,"39,046","35,892","42,200",13.9,12.7,15,"46,136","45,434","46,838","22,306","20,643","23,969",19.1,17.7,20.6
16,1,ID,Ada County,"28,734","24,956","32,512",7.9,6.9,8.9,"9,336","7,401","11,272",9.6,7.6,11.6,"5,954","4,567","7,341",8.6,6.6,10.7,"55,121","52,907","57,335", , , , , , 
16,3,ID,Adams County,440,336,545,12.6,9.6,15.6,137,102,172,19.7,14.6,24.7,90,65,115,17.2,12.4,22,"37,796","34,197","41,395", , , , , , 
16,5,ID,Bannock County,"11,894","10,164","13,624",15.3,13.1,17.5,"4,546","3,692","5,400",20.3,16.5,24.1,"2,797","2,192","3,402",18.4,14.4,22.4,"44,150","41,617","46,684", , , , , , 
16,7,ID,Bear Lake County,645,493,797,11.1,8.5,13.7,236,176,295,15.1,11.3,18.9,150,109,191,12.8,9.3,16.3,"42,360","38,410","46,309", , , , , , 
16,9,ID,Benewah County,"1,384","1,102","1,666",15.2,12.1,18.4,462,350,574,21.1,16,26.2,288,212,364,18.2,13.4,23,"38,402","34,706","42,098", , , , , , 
16,11,ID,Bingham County,"5,522","4,418","6,625",12.8,10.3,15.4,"2,336","1,787","2,886",17.2,13.2,21.3,"1,488","1,115","1,861",15.5,11.6,19.3,"42,714","39,969","45,460", , , , , , 
16,13,ID,Blaine County,"1,383","1,059","1,707",6.5,4.9,8,418,309,526,8.6,6.4,10.8,247,179,315,7.3,5.3,9.3,"65,857","59,393","72,321", , , , , , 
16,15,ID,Boise County,904,692,"1,117",12,9.2,14.9,301,224,378,18.8,14,23.6,189,138,240,15,11,19,"48,991","44,054","53,927", , , , , , 
16,17,ID,Bonner County,"5,992","4,868","7,116",14.7,12,17.5,"1,785","1,371","2,200",20.6,15.8,25.3,"1,153",865,"1,441",17.5,13.2,21.9,"42,420","38,931","45,909", , , , , , 
16,19,ID,Bonneville County,"10,323","8,463","12,184",10.8,8.9,12.8,"4,376","3,402","5,350",15.2,11.8,18.6,"2,535","1,900","3,170",12.9,9.6,16.1,"51,260","48,526","53,994", , , , , , 
16,21,ID,Boundary County,"1,670","1,294","2,045",15.6,12.1,19.1,608,459,757,23,17.3,28.6,403,298,508,21,15.5,26.5,"37,653","33,867","41,439", , , , , , 
16,23,ID,Butte County,439,339,540,16,12.4,19.7,154,115,194,22,16.4,27.7,98,72,124,19,14,24,"38,084","34,245","41,923", , , , , , 
16,25,ID,Camas County,88,67,110,8,6.1,10,21,16,27,9.1,6.9,11.6,11,8,14,7.1,5.1,9,"49,016","45,077","52,955", , , , , , 
16,27,ID,Canyon County,"25,592","21,890","29,293",14.5,12.4,16.6,"10,482","8,504","12,461",19,15.4,22.6,"6,340","5,056","7,624",16.8,13.4,20.2,"43,132","40,705","45,559", , , , , , 
16,29,ID,Caribou County,718,549,887,10.6,8.1,13,262,195,328,14.5,10.8,18.1,164,120,208,12.3,9,15.6,"48,066","43,320","52,811", , , , , , 
16,31,ID,Cassia County,"3,674","2,959","4,388",17.8,14.3,21.2,"1,585","1,220","1,950",24.2,18.6,29.7,977,735,"1,219",21.2,15.9,26.4,"37,837","34,741","40,933", , , , , , 
16,33,ID,Clark County,135,102,168,15,11.3,18.6,55,40,69,21.7,15.8,27.3,34,24,44,20.2,14.3,26.2,"37,845","33,980","41,711", , , , , , 
16,35,ID,Clearwater County,"1,138",886,"1,390",15,11.7,18.3,322,241,403,22.1,16.5,27.6,217,159,275,19.6,14.4,24.8,"38,785","35,025","42,544", , , , , , 
16,37,ID,Custer County,514,393,635,12.4,9.5,15.3,140,104,176,17.2,12.8,21.6,91,66,116,14.4,10.4,18.3,"41,042","37,261","44,822", , , , , , 
16,39,ID,Elmore County,"3,005","2,337","3,673",12,9.3,14.6,"1,356","1,025","1,687",16.1,12.2,20.1,814,595,"1,033",14.1,10.3,17.9,"50,920","48,506","53,333", , , , , , 
16,41,ID,Franklin County,"1,211",945,"1,477",10,7.8,12.2,552,420,685,13.6,10.4,16.9,334,248,420,11.2,8.3,14,"45,370","41,186","49,555", , , , , , 
16,43,ID,Fremont County,"1,593","1,228","1,959",13.2,10.2,16.2,765,571,958,20.7,15.5,26,490,359,621,18.9,13.8,23.9,"40,571","36,580","44,562", , , , , , 
16,45,ID,Gem County,"2,120","1,641","2,600",13,10.1,16,770,579,960,19,14.3,23.7,481,354,608,16.5,12.1,20.8,"41,392","37,857","44,927", , , , , , 
16,47,ID,Gooding County,"1,847","1,427","2,267",13.2,10.2,16.2,790,591,989,19.7,14.8,24.7,513,375,651,18.5,13.5,23.4,"39,039","35,239","42,838", , , , , , 
16,49,ID,Idaho County,"2,320","1,803","2,837",15.7,12.2,19.2,708,530,885,23.2,17.4,29,457,335,579,20.1,14.7,25.4,"36,952","33,667","40,237", , , , , , 
16,51,ID,Jefferson County,"2,736","2,197","3,275",12,9.7,14.4,"1,025",778,"1,271",14,10.6,17.3,666,494,838,13.2,9.8,16.5,"47,726","44,243","51,208", , , , , , 
16,53,ID,Jerome County,"2,531","1,962","3,101",12.7,9.8,15.6,"1,091",822,"1,359",17.9,13.5,22.3,697,512,882,16.8,12.3,21.2,"41,790","38,023","45,556", , , , , , 
16,55,ID,Kootenai County,"14,944","12,616","17,272",11.3,9.5,13,"4,982","3,973","5,992",15.3,12.2,18.4,"2,808","2,150","3,466",11.7,9,14.5,"46,724","43,933","49,516", , , , , , 
16,57,ID,Latah County,"5,426","4,493","6,358",17,14.1,19.9,967,735,"1,200",14,10.6,17.4,558,415,701,11.3,8.4,14.2,"42,031","38,676","45,385", , , , , , 
16,59,ID,Lemhi County,"1,040",802,"1,277",13.5,10.4,16.6,361,269,453,22.7,16.9,28.5,232,169,295,19.3,14.1,24.6,"37,523","34,081","40,965", , , , , , 
16,61,ID,Lewis County,463,358,569,13,10.1,16,166,125,207,21,15.8,26.2,105,77,133,18.1,13.3,23,"36,089","33,121","39,057", , , , , , 
16,63,ID,Lincoln County,669,527,811,15.1,11.9,18.3,211,156,265,15.8,11.7,19.9,133,97,169,14.3,10.4,18.2,"40,271","36,207","44,335", , , , , , 
16,65,ID,Madison County,"7,618","6,234","9,002",21.5,17.6,25.4,"1,695","1,287","2,102",16.1,12.3,20,"1,002",736,"1,268",15.9,11.6,20.1,"39,543","36,200","42,885", , , , , , 
16,67,ID,Minidoka County,"2,963","2,351","3,575",16.1,12.8,19.5,"1,327","1,038","1,617",25.2,19.7,30.6,757,570,944,20.6,15.5,25.7,"39,490","35,969","43,011", , , , , , 
16,69,ID,Nez Perce County,"4,831","3,839","5,823",12.7,10.1,15.3,"1,429","1,087","1,771",17.2,13.1,21.3,841,622,"1,060",13.9,10.3,17.5,"40,726","38,081","43,372", , , , , , 
16,71,ID,Oneida County,467,355,579,11.5,8.7,14.2,173,129,218,16,12,20.2,113,82,144,14.1,10.3,18,"41,439","37,289","45,589", , , , , , 
16,73,ID,Owyhee County,"1,883","1,454","2,311",17.5,13.5,21.5,800,605,996,26.2,19.8,32.6,500,370,630,22.8,16.9,28.8,"35,683","32,172","39,193", , , , , , 
16,75,ID,Payette County,"3,276","2,553","4,000",14.5,11.3,17.7,"1,330","1,010","1,649",21.2,16.1,26.3,898,670,"1,126",19.7,14.7,24.7,"42,754","39,617","45,891", , , , , , 
16,77,ID,Power County,"1,223",942,"1,505",16.1,12.4,19.8,500,376,624,22.4,16.8,27.9,331,243,419,20.9,15.3,26.4,"38,259","34,400","42,117", , , , , , 
16,79,ID,Shoshone County,"2,206","1,736","2,677",17.5,13.8,21.2,644,486,802,25,18.8,31.1,415,305,525,21.4,15.7,27.1,"35,095","31,903","38,287", , , , , , 
16,81,ID,Teton County,721,548,894,8.7,6.6,10.8,356,263,450,14.1,10.4,17.8,221,160,282,12.7,9.2,16.2,"51,900","46,974","56,826", , , , , , 
16,83,ID,Twin Falls County,"9,179","7,517","10,842",12.8,10.5,15.1,"3,165","2,472","3,857",16.5,12.9,20.1,"1,931","1,468","2,394",14.5,11,17.9,"39,977","37,783","42,170", , , , , , 
16,85,ID,Valley County,826,632,"1,020",9.3,7.1,11.5,275,206,344,14.5,10.8,18.1,177,130,224,13.2,9.7,16.7,"50,868","45,902","55,834", , , , , , 
16,87,ID,Washington County,"1,541","1,185","1,897",15.4,11.9,19,569,425,713,23,17.2,28.8,346,253,439,19,13.9,24.1,"37,009","33,354","40,665", , , , , , 
17,0,IL,Illinois,"1,496,152","1,472,155","1,520,149",11.9,11.7,12.1,"524,318","508,387","540,250",16.6,16.1,17.1,"348,638","334,986","362,290",15.4,14.8,16,"54,141","53,778","54,504","161,574","153,677","169,472",18.4,17.5,19.3
17,1,IL,Adams County,"7,562","6,296","8,828",11.8,9.8,13.7,"2,424","1,881","2,968",16.1,12.5,19.8,"1,571","1,182","1,960",14.4,10.8,17.9,"43,602","41,150","46,054", , , , , , 
17,3,IL,Alexander County,"2,195","1,706","2,683",27.7,21.6,33.9,845,637,"1,053",43.2,32.6,53.8,588,436,740,43.2,32.1,54.4,"28,443","25,704","31,182", , , , , , 
17,5,IL,Bond County,"1,867","1,466","2,269",11.9,9.3,14.5,541,408,673,14.8,11.2,18.5,335,248,422,12.9,9.5,16.2,"46,974","43,114","50,834", , , , , , 
17,7,IL,Boone County,"5,213","4,203","6,223",9.8,7.9,11.7,"2,136","1,714","2,558",14.9,12,17.8,"1,209",939,"1,479",11.6,9,14.2,"59,405","54,571","64,239", , , , , , 
17,9,IL,Brown County,736,572,900,16.1,12.5,19.6,147,111,184,15.4,11.6,19.3,96,71,121,14,10.3,17.6,"42,205","38,099","46,311", , , , , , 
17,11,IL,Bureau County,"3,436","2,774","4,098",9.9,8,11.9,"1,095",836,"1,353",14,10.7,17.3,718,539,897,12.7,9.6,15.9,"45,794","43,229","48,359", , , , , , 
17,13,IL,Calhoun County,557,436,677,10.9,8.5,13.3,131,99,164,12.7,9.6,15.9,83,61,105,11.1,8.2,14.1,"43,889","39,548","48,230", , , , , , 
17,15,IL,Carroll County,"1,907","1,500","2,315",12.2,9.6,14.8,601,462,739,18.7,14.4,23,364,273,455,15.1,11.3,18.9,"41,515","37,828","45,202", , , , , , 
17,17,IL,Cass County,"1,616","1,303","1,929",12,9.7,14.3,534,402,665,16.1,12.2,20.1,345,256,434,14.8,11,18.6,"40,318","36,792","43,843", , , , , , 
17,19,IL,Champaign County,"31,753","28,793","34,713",18.2,16.5,19.9,"6,961","5,830","8,092",18.4,15.4,21.4,"3,901","3,165","4,637",14.9,12.1,17.7,"44,237","41,809","46,664", , , , , , 
17,21,IL,Christian County,"4,256","3,444","5,069",13,10.5,15.5,"1,352","1,046","1,658",18,13.9,22.1,834,632,"1,036",15.1,11.4,18.7,"41,660","38,891","44,430", , , , , , 
17,23,IL,Clark County,"1,915","1,481","2,350",11.5,8.9,14.2,682,514,849,18,13.6,22.5,452,337,567,16.1,12,20.2,"44,826","41,483","48,170", , , , , , 
17,25,IL,Clay County,"1,846","1,431","2,261",13.7,10.6,16.8,575,432,719,18.8,14.2,23.6,373,277,469,16.8,12.5,21.2,"36,401","33,063","39,739", , , , , , 
17,27,IL,Clinton County,"3,242","2,588","3,896",9.5,7.6,11.4,871,672,"1,071",11,8.5,13.5,563,426,700,9.6,7.3,12,"52,996","49,920","56,072", , , , , , 
17,29,IL,Coles County,"9,474","8,194","10,755",20,17.3,22.7,"1,553","1,225","1,881",16.4,12.9,19.9,971,749,"1,193",14.5,11.2,17.9,"36,007","33,057","38,956", , , , , , 
17,31,IL,Cook County,"759,038","731,311","786,765",14.6,14.1,15.1,"281,408","264,937","297,879",21.6,20.3,22.9,"193,462","180,890","206,034",21,19.6,22.4,"52,554","51,800","53,307", , , , , , 
17,33,IL,Crawford County,"2,664","2,095","3,233",14.7,11.6,17.9,793,613,973,20.9,16.1,25.6,500,378,622,17.5,13.2,21.8,"41,724","38,278","45,170", , , , , , 
17,35,IL,Cumberland County,"1,317","1,038","1,596",12.3,9.7,15,415,315,514,17.4,13.2,21.5,262,196,328,15,11.2,18.7,"40,875","37,141","44,609", , , , , , 
17,37,IL,DeKalb County,"10,996","9,256","12,736",11.5,9.7,13.4,"2,175","1,699","2,651",9.7,7.5,11.8,"1,331","1,015","1,647",8.3,6.3,10.3,"54,945","51,867","58,022", , , , , , 
17,39,IL,De Witt County,"1,541","1,184","1,898",9.5,7.3,11.8,570,427,712,15.2,11.4,19,365,270,460,13.4,9.9,16.8,"47,415","42,780","52,049", , , , , , 
17,41,IL,Douglas County,"1,682","1,319","2,046",8.7,6.8,10.6,664,507,822,13.5,10.3,16.7,390,291,489,11.2,8.4,14.1,"46,166","42,216","50,117", , , , , , 
17,43,IL,DuPage County,"43,761","38,539","48,984",4.8,4.2,5.4,"13,181","10,819","15,543",5.7,4.7,6.7,"8,944","7,185","10,703",5.2,4.2,6.3,"73,818","71,609","76,027", , , , , , 
17,45,IL,Edgar County,"2,335","1,849","2,822",12.9,10.2,15.6,722,550,893,18.3,13.9,22.6,480,360,600,16.7,12.5,20.9,"40,544","36,902","44,186", , , , , , 
17,47,IL,Edwards County,756,596,916,11.6,9.1,14.1,212,160,264,15.4,11.6,19.2,143,106,180,14.1,10.4,17.7,"40,970","37,202","44,738", , , , , , 
17,49,IL,Effingham County,"3,425","2,742","4,107",10.1,8.1,12.1,"1,119",866,"1,371",12.9,10,15.9,731,558,904,11.5,8.7,14.2,"48,003","44,762","51,245", , , , , , 
17,51,IL,Fayette County,"2,828","2,234","3,422",14.3,11.3,17.3,963,729,"1,198",21,15.9,26.1,625,463,787,18.7,13.8,23.5,"38,527","35,071","41,982", , , , , , 
17,53,IL,Ford County,"1,191",937,"1,446",8.7,6.8,10.5,390,294,486,11.9,8.9,14.8,245,182,308,10.2,7.6,12.8,"46,388","42,528","50,249", , , , , , 
17,55,IL,Franklin County,"6,834","5,619","8,049",17.6,14.4,20.7,"2,232","1,745","2,719",26.1,20.4,31.8,"1,462","1,116","1,808",23.9,18.3,29.6,"33,963","32,064","35,863", , , , , , 
17,57,IL,Fulton County,"4,307","3,565","5,048",12.6,10.4,14.8,"1,378","1,080","1,676",18.7,14.6,22.7,939,724,"1,154",17.3,13.3,21.2,"40,668","37,736","43,600", , , , , , 
17,59,IL,Gallatin County,"1,187",918,"1,456",19.9,15.4,24.4,359,271,448,29.1,22,36.3,233,173,293,25,18.6,31.5,"33,799","30,520","37,079", , , , , , 
17,61,IL,Greene County,"1,891","1,509","2,272",14,11.2,16.8,605,460,750,19.4,14.8,24.1,413,310,516,17.9,13.5,22.4,"37,685","34,322","41,048", , , , , , 
17,63,IL,Grundy County,"2,532","2,012","3,052",5.4,4.3,6.5,835,635,"1,034",7.1,5.4,8.8,503,376,630,6.1,4.6,7.7,"62,835","59,157","66,513", , , , , , 
17,65,IL,Hamilton County,"1,008",782,"1,234",12.5,9.7,15.3,344,256,431,20.3,15.1,25.5,225,166,284,17.7,13.1,22.3,"37,500","33,763","41,237", , , , , , 
17,67,IL,Hancock County,"2,000","1,591","2,408",10.8,8.6,13,622,470,774,15.7,11.9,19.6,405,303,507,13.8,10.3,17.2,"45,213","42,187","48,240", , , , , , 
17,69,IL,Hardin County,893,697,"1,090",20.9,16.3,25.5,277,212,343,32.8,25.1,40.6,177,133,221,28.5,21.4,35.6,"33,455","30,043","36,866", , , , , , 
17,71,IL,Henderson County,854,664,"1,043",11.4,8.9,13.9,256,192,320,17.9,13.4,22.4,174,129,219,15.5,11.5,19.5,"40,939","37,596","44,282", , , , , , 
17,73,IL,Henry County,"4,781","3,811","5,751",9.8,7.8,11.7,"1,440","1,106","1,774",13.3,10.2,16.4,928,701,"1,155",11.5,8.7,14.4,"46,209","43,520","48,898", , , , , , 
17,75,IL,Iroquois County,"3,523","2,839","4,207",11.9,9.6,14.2,"1,149",898,"1,400",17.2,13.5,21,774,593,955,15.6,12,19.3,"44,003","40,891","47,115", , , , , , 
17,77,IL,Jackson County,"15,375","13,528","17,223",28.6,25.2,32.1,"3,005","2,428","3,582",29.6,23.9,35.3,"1,834","1,441","2,227",26.6,20.9,32.2,"31,146","28,590","33,702", , , , , , 
17,79,IL,Jasper County,"1,071",825,"1,317",11.1,8.6,13.7,355,266,443,17,12.7,21.2,245,181,309,16.1,11.9,20.3,"42,723","38,668","46,778", , , , , , 
17,81,IL,Jefferson County,"5,887","4,746","7,028",15.7,12.6,18.7,"1,925","1,496","2,354",22.1,17.2,27.1,"1,221",918,"1,524",19.5,14.6,24.3,"41,705","38,840","44,570", , , , , , 
17,83,IL,Jersey County,"2,090","1,627","2,553",9.7,7.6,11.9,629,477,781,13.1,9.9,16.3,396,295,497,11.2,8.3,14,"54,031","50,648","57,414", , , , , , 
17,85,IL,Jo Daviess County,"1,905","1,500","2,309",8.6,6.8,10.4,543,408,677,12,9,15,350,260,440,10.4,7.7,13.1,"48,000","43,816","52,185", , , , , , 
17,87,IL,Johnson County,"1,519","1,181","1,857",14.2,11,17.4,432,326,539,18.4,13.9,23,273,202,344,16.3,12,20.5,"42,277","38,782","45,772", , , , , , 
17,89,IL,Kane County,"38,764","32,866","44,661",7.8,6.6,9,"16,234","13,378","19,089",11.1,9.2,13.1,"9,974","8,028","11,920",9.7,7.8,11.6,"68,513","66,287","70,739", , , , , , 
17,91,IL,Kankakee County,"13,852","11,636","16,069",13,10.9,15.1,"4,582","3,631","5,534",16.5,13.1,20,"3,122","2,430","3,814",15.7,12.2,19.2,"47,009","43,559","50,459", , , , , , 
17,93,IL,Kendall County,"3,543","2,817","4,268",3.7,2.9,4.4,"1,343","1,030","1,657",4.8,3.7,6,808,608,"1,008",4.3,3.2,5.3,"77,938","73,635","82,240", , , , , , 
17,95,IL,Knox County,"8,399","6,982","9,815",17.6,14.6,20.5,"2,719","2,152","3,286",25.8,20.4,31.2,"1,735","1,350","2,120",22.8,17.7,27.8,"37,880","34,864","40,897", , , , , , 
17,97,IL,Lake County,"43,562","38,977","48,147",6.3,5.6,6.9,"16,488","13,996","18,979",8.4,7.1,9.7,"10,877","9,092","12,662",7.5,6.3,8.7,"77,904","76,073","79,735", , , , , , 
17,99,IL,La Salle County,"11,318","9,407","13,229",10.3,8.6,12.1,"3,670","2,867","4,473",14.1,11,17.2,"2,454","1,878","3,030",12.9,9.9,16,"48,218","45,463","50,972", , , , , , 
17,101,IL,Lawrence County,"2,184","1,699","2,668",15.3,11.9,18.7,638,483,794,21.2,16.1,26.4,435,323,547,19.7,14.6,24.8,"37,921","34,407","41,435", , , , , , 
17,103,IL,Lee County,"3,237","2,562","3,912",9.8,7.8,11.9,927,707,"1,147",12.5,9.6,15.5,600,451,749,11,8.2,13.7,"47,602","43,768","51,435", , , , , , 
